kbbuffers,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
253,31936.0,31000.0,31868.0,31812.0,32540.0,31624.0,31860.0,32036.0,31420.0,31960.0,32456.0,32792.0,31880.0,32764.0,32648.0,31728.0,32552.0,30116.0,32524.0,32472.0,32448.0,32560.0,32372.0,32724.0,33936.0,32800.0,32000.0,32476.0,32792.0,32456.0,32844.0,31868.0,31432.0,32920.0,32704.0,33096.0,32180.0,32468.0,32460.0,32216.0,33112.0,31664.0,31504.0,33244.0,32508.0,32616.0,31772.0,32784.0,34504.0,32444.0,32212.0,34764.0,32340.0,32272.0,33460.0,32236.0,32540.0,32308.0,31560.0,31880.0,32452.0,32052.0,32368.0,31840.0,32792.0,31704.0,32024.0,32580.0,31812.0,32372.0,32372.0,32160.0,31948.0,32108.0,31796.0,31876.0,31632.0,32084.0,32688.0,31704.0,31948.0,31688.0,31960.0,32668.0,31552.0,31972.0,31260.0,31976.0,32564.0,31976.0,32292.0,32476.0,31736.0,31036.0,32108.0,32356.0,31504.0,31980.0,32592.0,31836.0,31848.0,31992.0,32500.0,31616.0,31640.0,32356.0,32672.0,31428.0,31260.0,32676.0,32544.0,33176.0,32904.0,32708.0,32516.0,32516.0,32464.0,32056.0,32728.0,32492.0,32840.0,32092.0,32260.0,33084.0,32248.0,32356.0,32740.0,32368.0,32836.0,32244.0,32108.0,32828.0,32840.0,31916.0,32924.0,31912.0,32588.0,32272.0,31776.0,33456.0
254,31944.0,31000.0,31868.0,31812.0,32540.0,31624.0,31860.0,32044.0,31428.0,31960.0,32456.0,32792.0,31880.0,32764.0,32648.0,31728.0,32556.0,30116.0,32524.0,32476.0,32448.0,32560.0,32372.0,32724.0,33944.0,32800.0,32000.0,32484.0,32792.0,32464.0,32844.0,31868.0,31432.0,32920.0,32704.0,33096.0,32188.0,32468.0,32460.0,32216.0,33112.0,31664.0,31504.0,33244.0,32508.0,32616.0,31780.0,32784.0,34504.0,32444.0,32212.0,34764.0,32340.0,32272.0,33460.0,32244.0,32540.0,32308.0,31560.0,31880.0,32452.0,32052.0,32376.0,31840.0,32792.0,31704.0,32032.0,32580.0,31812.0,32380.0,32372.0,32168.0,31948.0,32116.0,31796.0,31876.0,31632.0,32084.0,32688.0,31704.0,31948.0,31688.0,31960.0,32668.0,31552.0,31972.0,31260.0,31976.0,32564.0,31976.0,32292.0,32476.0,31736.0,31036.0,32108.0,32356.0,31504.0,31980.0,32592.0,31836.0,31848.0,31992.0,32500.0,31616.0,31640.0,32356.0,32680.0,31436.0,31260.0,32676.0,32544.0,33184.0,32904.0,32708.0,32516.0,32524.0,32464.0,32056.0,32736.0,32492.0,32840.0,32100.0,32260.0,33084.0,32248.0,32356.0,32740.0,32368.0,32836.0,32248.0,32112.0,32828.0,32848.0,31916.0,32924.0,31912.0,32588.0,32280.0,31784.0,33456.0
255,31944.0,31000.0,31868.0,31812.0,32540.0,31624.0,31860.0,32044.0,31428.0,31960.0,32456.0,32792.0,31888.0,32772.0,32648.0,31728.0,32560.0,30124.0,32532.0,32480.0,32448.0,32560.0,32380.0,32724.0,33944.0,32800.0,32000.0,32484.0,32792.0,32464.0,32844.0,31868.0,31432.0,32928.0,32704.0,33096.0,32188.0,32476.0,32460.0,32216.0,33112.0,31664.0,31504.0,33244.0,32508.0,32616.0,31780.0,32784.0,34504.0,32452.0,32212.0,34764.0,32340.0,32272.0,33460.0,32244.0,32540.0,32308.0,31560.0,31880.0,32452.0,32052.0,32376.0,31840.0,32792.0,31704.0,32032.0,32580.0,31812.0,32380.0,32372.0,32168.0,31948.0,32116.0,31796.0,31876.0,31632.0,32084.0,32688.0,31704.0,31948.0,31688.0,31960.0,32668.0,31552.0,31972.0,31260.0,31976.0,32564.0,31976.0,32292.0,32476.0,31736.0,31036.0,32108.0,32356.0,31504.0,31980.0,32592.0,31836.0,31848.0,31992.0,32500.0,31616.0,31640.0,32356.0,32680.0,31436.0,31260.0,32676.0,32544.0,33184.0,32904.0,32716.0,32516.0,32524.0,32464.0,32056.0,32736.0,32492.0,32840.0,32100.0,32260.0,33084.0,32248.0,32364.0,32748.0,32368.0,32836.0,32248.0,32116.0,32836.0,32848.0,31916.0,32924.0,31912.0,32596.0,32280.0,31784.0,33456.0
256,31944.0,31000.0,31868.0,31812.0,32540.0,31624.0,31860.0,32044.0,31428.0,31960.0,32456.0,32792.0,31888.0,32772.0,32648.0,31736.0,32560.0,30124.0,32532.0,32480.0,32448.0,32564.0,32380.0,32732.0,33944.0,32800.0,32008.0,32484.0,32792.0,32464.0,32844.0,31868.0,31432.0,32928.0,32704.0,33096.0,32188.0,32476.0,32468.0,32224.0,33112.0,31664.0,31504.0,33248.0,32508.0,32616.0,31780.0,32784.0,34504.0,32452.0,32220.0,34772.0,32348.0,32272.0,33460.0,32244.0,32540.0,32308.0,31560.0,31880.0,32452.0,32052.0,32376.0,31840.0,32792.0,31704.0,32032.0,32580.0,31812.0,32380.0,32372.0,32168.0,31948.0,32116.0,31796.0,31876.0,31632.0,32084.0,32688.0,31704.0,31948.0,31688.0,31960.0,32668.0,31552.0,31972.0,31260.0,31976.0,32564.0,31976.0,32292.0,32476.0,31736.0,31036.0,32108.0,32356.0,31504.0,31980.0,32600.0,31836.0,31848.0,31992.0,32500.0,31616.0,31640.0,32356.0,32680.0,31436.0,31260.0,32676.0,32544.0,33184.0,32908.0,32716.0,32524.0,32524.0,32464.0,32060.0,32736.0,32492.0,32840.0,32100.0,32264.0,33084.0,32248.0,32364.0,32748.0,32376.0,32844.0,32248.0,32116.0,32836.0,32848.0,31920.0,32932.0,31912.0,32596.0,32280.0,31784.0,33464.0
257,31944.0,31000.0,31868.0,31812.0,32540.0,31624.0,31860.0,32044.0,31428.0,31960.0,32456.0,32792.0,31888.0,32772.0,32656.0,31736.0,32560.0,30124.0,32532.0,32480.0,32448.0,32568.0,32380.0,32732.0,33944.0,32808.0,32008.0,32484.0,32800.0,32464.0,32852.0,31868.0,31432.0,32928.0,32712.0,33096.0,32188.0,32476.0,32468.0,32224.0,33112.0,31672.0,31504.0,33252.0,32516.0,32624.0,31780.0,32784.0,34504.0,32452.0,32220.0,34772.0,32348.0,32272.0,33468.0,32244.0,32540.0,32308.0,31560.0,31880.0,32452.0,32052.0,32376.0,31840.0,32792.0,31704.0,32032.0,32580.0,31812.0,32380.0,32372.0,32168.0,31948.0,32116.0,31796.0,31876.0,31632.0,32084.0,32688.0,31704.0,31948.0,31696.0,31968.0,32668.0,31560.0,31972.0,31268.0,31976.0,32564.0,31984.0,32300.0,32476.0,31736.0,31036.0,32108.0,32356.0,31512.0,31980.0,32600.0,31836.0,31856.0,31992.0,32500.0,31624.0,31648.0,32356.0,32680.0,31436.0,31268.0,32676.0,32552.0,33184.0,32912.0,32716.0,32524.0,32524.0,32464.0,32064.0,32736.0,32500.0,32840.0,32100.0,32268.0,33092.0,32252.0,32364.0,32748.0,32376.0,32844.0,32248.0,32116.0,32836.0,32848.0,31924.0,32932.0,31920.0,32596.0,32280.0,31784.0,33464.0
258,31944.0,31008.0,31876.0,31820.0,32548.0,31632.0,31868.0,32044.0,31428.0,31968.0,32464.0,32800.0,31888.0,32772.0,32656.0,31736.0,32560.0,30124.0,32532.0,32480.0,32456.0,32568.0,32380.0,32732.0,33944.0,32808.0,32008.0,32492.0,32800.0,32464.0,32852.0,31876.0,31432.0,32928.0,32712.0,33104.0,32188.0,32476.0,32468.0,32224.0,33120.0,31672.0,31512.0,33252.0,32516.0,32624.0,31780.0,32792.0,34512.0,32452.0,32220.0,34772.0,32348.0,32280.0,33468.0,32244.0,32548.0,32316.0,31568.0,31888.0,32460.0,32060.0,32376.0,31848.0,32800.0,31712.0,32032.0,32588.0,31820.0,32380.0,32380.0,32168.0,31956.0,32116.0,31804.0,31884.0,31640.0,32092.0,32696.0,31712.0,31956.0,31696.0,31968.0,32676.0,31560.0,31980.0,31268.0,31984.0,32572.0,31984.0,32300.0,32484.0,31744.0,31044.0,32116.0,32364.0,31512.0,31988.0,32600.0,31844.0,31856.0,32000.0,32500.0,31624.0,31648.0,32364.0,32680.0,31436.0,31268.0,32684.0,32552.0,33192.0,32912.0,32716.0,32524.0,32524.0,32472.0,32064.0,32736.0,32500.0,32848.0,32100.0,32268.0,33092.0,32256.0,32364.0,32748.0,32376.0,32844.0,32256.0,32116.0,32836.0,32848.0,31924.0,32932.0,31920.0,32596.0,32280.0,31784.0,33464.0
259,31952.0,31008.0,31876.0,31820.0,32548.0,31632.0,31868.0,32052.0,31436.0,31968.0,32464.0,32800.0,31888.0,32772.0,32656.0,31736.0,32564.0,30124.0,32532.0,32488.0,32456.0,32568.0,32380.0,32732.0,33952.0,32808.0,32008.0,32492.0,32800.0,32472.0,32852.0,31876.0,31440.0,32928.0,32712.0,33104.0,32196.0,32476.0,32468.0,32224.0,33120.0,31672.0,31512.0,33252.0,32516.0,32624.0,31788.0,32792.0,34512.0,32452.0,32220.0,34772.0,32348.0,32280.0,33468.0,32252.0,32548.0,32316.0,31568.0,31888.0,32460.0,32060.0,32384.0,31848.0,32800.0,31712.0,32040.0,32588.0,31820.0,32388.0,32380.0,32176.0,31956.0,32124.0,31804.0,31884.0,31640.0,32092.0,32696.0,31712.0,31956.0,31696.0,31968.0,32676.0,31560.0,31980.0,31268.0,31984.0,32572.0,31984.0,32300.0,32484.0,31744.0,31044.0,32116.0,32364.0,31512.0,31988.0,32600.0,31844.0,31856.0,32000.0,32508.0,31624.0,31648.0,32364.0,32688.0,31444.0,31268.0,32684.0,32552.0,33192.0,32912.0,32724.0,32524.0,32532.0,32472.0,32064.0,32744.0,32500.0,32848.0,32100.0,32268.0,33092.0,32256.0,32364.0,32748.0,32376.0,32844.0,32256.0,32124.0,32844.0,32856.0,31924.0,32932.0,31920.0,32596.0,32288.0,31788.0,33464.0
260,31952.0,31008.0,31876.0,31820.0,32548.0,31632.0,31868.0,32052.0,31436.0,31968.0,32464.0,32800.0,31888.0,32780.0,32656.0,31736.0,32568.0,30124.0,32536.0,32488.0,32456.0,32568.0,32388.0,32732.0,33952.0,32808.0,32008.0,32492.0,32808.0,32472.0,32852.0,31876.0,31440.0,32936.0,32712.0,33104.0,32196.0,32484.0,32468.0,32224.0,33120.0,31672.0,31512.0,33252.0,32516.0,32624.0,31788.0,32792.0,34512.0,32452.0,32220.0,34772.0,32348.0,32280.0,33468.0,32252.0,32548.0,32316.0,31568.0,31888.0,32460.0,32060.0,32384.0,31848.0,32800.0,31712.0,32040.0,32588.0,31820.0,32388.0,32380.0,32176.0,31956.0,32124.0,31804.0,31884.0,31640.0,32092.0,32696.0,31712.0,31956.0,31696.0,31968.0,32676.0,31560.0,31980.0,31268.0,31984.0,32572.0,31984.0,32300.0,32484.0,31744.0,31044.0,32116.0,32364.0,31512.0,31988.0,32600.0,31844.0,31856.0,32000.0,32508.0,31624.0,31648.0,32364.0,32688.0,31444.0,31268.0,32684.0,32552.0,33192.0,32912.0,32724.0,32528.0,32532.0,32472.0,32064.0,32744.0,32500.0,32848.0,32108.0,32268.0,33092.0,32256.0,32372.0,32756.0,32384.0,32844.0,32256.0,32124.0,32844.0,32856.0,31924.0,32932.0,31920.0,32600.0,32288.0,31792.0,33464.0
261,31952.0,31008.0,31876.0,31820.0,32548.0,31632.0,31868.0,32052.0,31436.0,31968.0,32464.0,32800.0,31896.0,32780.0,32664.0,31744.0,32568.0,30132.0,32540.0,32488.0,32456.0,32568.0,32388.0,32740.0,33952.0,32808.0,32016.0,32492.0,32808.0,32472.0,32852.0,31876.0,31440.0,32936.0,32712.0,33104.0,32196.0,32484.0,32476.0,32232.0,33120.0,31672.0,31512.0,33252.0,32516.0,32624.0,31788.0,32792.0,34512.0,32460.0,32228.0,34780.0,32356.0,32280.0,33468.0,32252.0,32548.0,32316.0,31568.0,31888.0,32460.0,32060.0,32384.0,31848.0,32800.0,31712.0,32040.0,32588.0,31820.0,32388.0,32380.0,32176.0,31956.0,32124.0,31804.0,31884.0,31640.0,32092.0,32696.0,31712.0,31956.0,31696.0,31968.0,32676.0,31560.0,31980.0,31268.0,31984.0,32572.0,31984.0,32300.0,32484.0,31744.0,31044.0,32116.0,32364.0,31512.0,31988.0,32608.0,31844.0,31856.0,32000.0,32508.0,31624.0,31648.0,32364.0,32688.0,31444.0,31268.0,32684.0,32552.0,33192.0,32920.0,32724.0,32532.0,32532.0,32472.0,32064.0,32744.0,32500.0,32848.0,32108.0,32272.0,33092.0,32256.0,32372.0,32756.0,32384.0,32844.0,32256.0,32124.0,32844.0,32856.0,31924.0,32932.0,31920.0,32604.0,32288.0,31792.0,33472.0
262,31952.0,31008.0,31876.0,31820.0,32548.0,31632.0,31868.0,32052.0,31436.0,31968.0,32464.0,32800.0,31896.0,32780.0,32664.0,31744.0,32568.0,30132.0,32540.0,32488.0,32456.0,32576.0,32388.0,32740.0,33952.0,32816.0,32016.0,32492.0,32808.0,32472.0,32852.0,31876.0,31440.0,32936.0,32720.0,33104.0,32196.0,32484.0,32476.0,32232.0,33120.0,31672.0,31512.0,33260.0,32516.0,32624.0,31788.0,32792.0,34512.0,32460.0,32228.0,34780.0,32356.0,32280.0,33476.0,32252.0,32548.0,32316.0,31568.0,31888.0,32460.0,32060.0,32384.0,31848.0,32800.0,31712.0,32040.0,32588.0,31820.0,32388.0,32380.0,32176.0,31956.0,32124.0,31804.0,31884.0,31640.0,32092.0,32696.0,31712.0,31956.0,31704.0,31976.0,32676.0,31568.0,31980.0,31276.0,31984.0,32572.0,31992.0,32308.0,32484.0,31744.0,31044.0,32116.0,32364.0,31520.0,31988.0,32608.0,31844.0,31864.0,32000.0,32508.0,31632.0,31656.0,32364.0,32688.0,31444.0,31276.0,32684.0,32560.0,33192.0,32920.0,32724.0,32532.0,32532.0,32472.0,32072.0,32744.0,32508.0,32848.0,32108.0,32276.0,33092.0,32264.0,32372.0,32756.0,32384.0,32852.0,32264.0,32124.0,32844.0,32856.0,31932.0,32940.0,31928.0,32604.0,32288.0,31792.0,33472.0
263,31952.0,31016.0,31884.0,31828.0,32556.0,31640.0,31876.0,32052.0,31436.0,31976.0,32472.0,32808.0,31896.0,32780.0,32664.0,31744.0,32568.0,30132.0,32540.0,32488.0,32464.0,32576.0,32388.0,32740.0,33952.0,32816.0,32016.0,32492.0,32808.0,32472.0,32860.0,31884.0,31440.0,32936.0,32720.0,33112.0,32196.0,32484.0,32476.0,32232.0,33120.0,31680.0,31520.0,33260.0,32524.0,32632.0,31788.0,32800.0,34520.0,32460.0,32228.0,34780.0,32356.0,32288.0,33476.0,32252.0,32556.0,32324.0,31576.0,31896.0,32468.0,32068.0,32384.0,31856.0,32808.0,31720.0,32040.0,32596.0,31828.0,32388.0,32388.0,32176.0,31964.0,32124.0,31812.0,31892.0,31648.0,32100.0,32704.0,31720.0,31964.0,31704.0,31976.0,32684.0,31568.0,31988.0,31276.0,31992.0,32580.0,31992.0,32308.0,32492.0,31752.0,31052.0,32124.0,32372.0,31520.0,31996.0,32608.0,31852.0,31864.0,32008.0,32508.0,31632.0,31656.0,32372.0,32688.0,31444.0,31276.0,32692.0,32560.0,33192.0,32920.0,32724.0,32532.0,32532.0,32480.0,32072.0,32744.0,32508.0,32856.0,32108.0,32276.0,33100.0,32264.0,32372.0,32756.0,32384.0,32852.0,32264.0,32124.0,32844.0,32856.0,31932.0,32940.0,31928.0,32604.0,32288.0,31792.0,33472.0
264,31960.0,31016.0,31884.0,31828.0,32556.0,31640.0,31876.0,32060.0,31444.0,31976.0,32472.0,32808.0,31896.0,32780.0,32664.0,31744.0,32572.0,30132.0,32540.0,32496.0,32464.0,32576.0,32388.0,32740.0,33960.0,32816.0,32016.0,32500.0,32808.0,32480.0,32860.0,31884.0,31448.0,32936.0,32720.0,33112.0,32204.0,32484.0,32476.0,32232.0,33128.0,31680.0,31520.0,33260.0,32524.0,32632.0,31796.0,32800.0,34520.0,32460.0,32228.0,34780.0,32356.0,32288.0,33476.0,32260.0,32556.0,32324.0,31576.0,31896.0,32468.0,32068.0,32392.0,31856.0,32808.0,31720.0,32048.0,32596.0,31828.0,32396.0,32388.0,32184.0,31964.0,32132.0,31812.0,31892.0,31648.0,32100.0,32704.0,31720.0,31964.0,31704.0,31976.0,32684.0,31568.0,31988.0,31276.0,31992.0,32580.0,31992.0,32308.0,32492.0,31752.0,31052.0,32124.0,32372.0,31520.0,31996.0,32608.0,31852.0,31864.0,32008.0,32516.0,31632.0,31656.0,32372.0,32696.0,31452.0,31276.0,32692.0,32560.0,33200.0,32920.0,32728.0,32532.0,32540.0,32480.0,32072.0,32752.0,32508.0,32856.0,32116.0,32276.0,33100.0,32264.0,32372.0,32756.0,32384.0,32852.0,32264.0,32132.0,32844.0,32864.0,31932.0,32940.0,31928.0,32604.0,32296.0,31792.0,33472.0
265,31960.0,31016.0,31884.0,31828.0,32556.0,31640.0,31876.0,32060.0,31444.0,31976.0,32472.0,32808.0,31896.0,32788.0,32664.0,31752.0,32576.0,30136.0,32540.0,32496.0,32464.0,32576.0,32388.0,32740.0,33960.0,32816.0,32016.0,32500.0,32816.0,32480.0,32860.0,31884.0,31448.0,32944.0,32728.0,33112.0,32204.0,32492.0,32476.0,32232.0,33128.0,31680.0,31520.0,33260.0,32524.0,32632.0,31796.0,32800.0,34520.0,32460.0,32236.0,34780.0,32356.0,32288.0,33476.0,32260.0,32556.0,32324.0,31576.0,31896.0,32468.0,32068.0,32392.0,31856.0,32808.0,31720.0,32048.0,32596.0,31828.0,32396.0,32388.0,32184.0,31964.0,32132.0,31812.0,31892.0,31648.0,32100.0,32704.0,31720.0,31964.0,31704.0,31976.0,32684.0,31568.0,31988.0,31276.0,31992.0,32580.0,31992.0,32308.0,32492.0,31752.0,31052.0,32124.0,32372.0,31520.0,31996.0,32608.0,31852.0,31864.0,32008.0,32516.0,31632.0,31656.0,32372.0,32696.0,31452.0,31276.0,32692.0,32560.0,33200.0,32920.0,32732.0,32536.0,32540.0,32480.0,32072.0,32752.0,32508.0,32856.0,32116.0,32276.0,33100.0,32264.0,32380.0,32764.0,32392.0,32852.0,32264.0,32132.0,32852.0,32864.0,31932.0,32940.0,31928.0,32612.0,32296.0,31800.0,33472.0
266,31960.0,31016.0,31884.0,31828.0,32556.0,31640.0,31876.0,32060.0,31444.0,31976.0,32472.0,32808.0,31904.0,32788.0,32672.0,31752.0,32576.0,30140.0,32548.0,32496.0,32464.0,32576.0,32396.0,32748.0,33960.0,32816.0,32024.0,32500.0,32816.0,32480.0,32860.0,31884.0,31448.0,32944.0,32728.0,33112.0,32204.0,32492.0,32484.0,32232.0,33128.0,31680.0,31520.0,33260.0,32532.0,32632.0,31796.0,32800.0,34520.0,32468.0,32236.0,34788.0,32364.0,32288.0,33476.0,32260.0,32556.0,32324.0,31576.0,31896.0,32468.0,32068.0,32392.0,31856.0,32808.0,31720.0,32048.0,32596.0,31828.0,32396.0,32388.0,32184.0,31964.0,32132.0,31812.0,31892.0,31648.0,32100.0,32704.0,31720.0,31964.0,31704.0,31976.0,32684.0,31568.0,31988.0,31276.0,31992.0,32580.0,31992.0,32308.0,32492.0,31752.0,31052.0,32124.0,32372.0,31520.0,31996.0,32616.0,31852.0,31864.0,32008.0,32516.0,31632.0,31656.0,32372.0,32696.0,31452.0,31276.0,32692.0,32560.0,33200.0,32924.0,32732.0,32540.0,32540.0,32480.0,32072.0,32752.0,32516.0,32856.0,32116.0,32276.0,33100.0,32272.0,32380.0,32764.0,32392.0,32860.0,32264.0,32132.0,32852.0,32864.0,31940.0,32940.0,31928.0,32612.0,32296.0,31800.0,33480.0
267,31960.0,31016.0,31884.0,31828.0,32560.0,31640.0,31876.0,32060.0,31444.0,31976.0,32480.0,32808.0,31904.0,32788.0,32672.0,31752.0,32576.0,30140.0,32548.0,32496.0,32464.0,32584.0,32396.0,32748.0,33960.0,32824.0,32024.0,32500.0,32816.0,32480.0,32860.0,31884.0,31448.0,32944.0,32728.0,33120.0,32212.0,32492.0,32484.0,32240.0,33128.0,31688.0,31520.0,33268.0,32532.0,32632.0,31796.0,32800.0,34524.0,32468.0,32236.0,34788.0,32364.0,32288.0,33484.0,32260.0,32556.0,32324.0,31576.0,31896.0,32468.0,32068.0,32392.0,31856.0,32808.0,31720.0,32048.0,32596.0,31828.0,32396.0,32388.0,32184.0,31964.0,32132.0,31812.0,31892.0,31648.0,32100.0,32704.0,31720.0,31964.0,31712.0,31984.0,32684.0,31576.0,31988.0,31284.0,31992.0,32580.0,32000.0,32316.0,32492.0,31752.0,31052.0,32124.0,32372.0,31528.0,31996.0,32616.0,31852.0,31872.0,32008.0,32516.0,31640.0,31664.0,32372.0,32696.0,31452.0,31284.0,32692.0,32568.0,33200.0,32928.0,32732.0,32540.0,32540.0,32480.0,32080.0,32752.0,32516.0,32856.0,32116.0,32284.0,33100.0,32272.0,32380.0,32764.0,32392.0,32860.0,32264.0,32132.0,32852.0,32864.0,31940.0,32948.0,31936.0,32612.0,32296.0,31800.0,33480.0
268,31960.0,31024.0,31892.0,31836.0,32564.0,31648.0,31884.0,32060.0,31444.0,31984.0,32480.0,32816.0,31904.0,32788.0,32672.0,31752.0,32576.0,30140.0,32548.0,32496.0,32472.0,32584.0,32396.0,32748.0,33960.0,32824.0,32024.0,32500.0,32816.0,32480.0,32868.0,31892.0,31456.0,32944.0,32728.0,33120.0,32212.0,32500.0,32484.0,32240.0,33136.0,31688.0,31528.0,33268.0,32532.0,32640.0,31796.0,32808.0,34528.0,32468.0,32236.0,34788.0,32364.0,32296.0,33484.0,32260.0,32564.0,32332.0,31584.0,31904.0,32476.0,32076.0,32392.0,31864.0,32816.0,31728.0,32048.0,32604.0,31836.0,32396.0,32396.0,32184.0,31972.0,32132.0,31820.0,31900.0,31656.0,32108.0,32712.0,31728.0,31972.0,31712.0,31984.0,32692.0,31576.0,31996.0,31284.0,32000.0,32588.0,32000.0,32316.0,32500.0,31760.0,31060.0,32132.0,32376.0,31528.0,32004.0,32616.0,31860.0,31872.0,32016.0,32516.0,31640.0,31664.0,32380.0,32696.0,31452.0,31284.0,32700.0,32568.0,33200.0,32928.0,32732.0,32540.0,32540.0,32488.0,32080.0,32752.0,32516.0,32864.0,32116.0,32284.0,33108.0,32272.0,32380.0,32772.0,32392.0,32860.0,32272.0,32132.0,32852.0,32872.0,31940.0,32948.0,31936.0,32612.0,32296.0,31800.0,33480.0
269,31968.0,31024.0,31892.0,31836.0,32564.0,31648.0,31884.0,32068.0,31452.0,31984.0,32480.0,32816.0,31904.0,32788.0,32672.0,31752.0,32576.0,30140.0,32548.0,32504.0,32472.0,32584.0,32396.0,32748.0,33968.0,32824.0,32024.0,32508.0,32816.0,32480.0,32868.0,31892.0,31456.0,32952.0,32728.0,33120.0,32212.0,32500.0,32484.0,32240.0,33136.0,31688.0,31528.0,33268.0,32532.0,32640.0,31804.0,32808.0,34528.0,32468.0,32236.0,34788.0,32364.0,32296.0,33484.0,32268.0,32564.0,32332.0,31584.0,31904.0,32476.0,32076.0,32400.0,31864.0,32816.0,31728.0,32056.0,32604.0,31836.0,32404.0,32396.0,32192.0,31972.0,32140.0,31820.0,31900.0,31656.0,32108.0,32712.0,31728.0,31972.0,31712.0,31984.0,32692.0,31576.0,31996.0,31284.0,32000.0,32588.0,32000.0,32316.0,32500.0,31760.0,31060.0,32132.0,32380.0,31528.0,32004.0,32616.0,31860.0,31872.0,32016.0,32524.0,31640.0,31664.0,32380.0,32704.0,31460.0,31284.0,32700.0,32568.0,33200.0,32928.0,32732.0,32540.0,32548.0,32488.0,32080.0,32756.0,32516.0,32864.0,32116.0,32284.0,33108.0,32272.0,32380.0,32772.0,32392.0,32860.0,32272.0,32140.0,32852.0,32872.0,31940.0,32948.0,31936.0,32612.0,32304.0,31800.0,33480.0
270,31968.0,31024.0,31892.0,31836.0,32564.0,31648.0,31884.0,32068.0,31452.0,31984.0,32480.0,32816.0,31904.0,32796.0,32672.0,31756.0,32584.0,30140.0,32548.0,32504.0,32472.0,32584.0,32396.0,32748.0,33968.0,32824.0,32024.0,32508.0,32824.0,32488.0,32868.0,31892.0,31456.0,32952.0,32736.0,33120.0,32212.0,32500.0,32484.0,32240.0,33136.0,31688.0,31528.0,33268.0,32532.0,32640.0,31804.0,32808.0,34528.0,32468.0,32244.0,34788.0,32364.0,32296.0,33484.0,32268.0,32564.0,32332.0,31584.0,31904.0,32476.0,32076.0,32400.0,31864.0,32816.0,31728.0,32056.0,32604.0,31836.0,32404.0,32396.0,32192.0,31972.0,32140.0,31820.0,31900.0,31656.0,32108.0,32712.0,31728.0,31972.0,31712.0,31984.0,32692.0,31576.0,31996.0,31284.0,32000.0,32588.0,32000.0,32316.0,32500.0,31760.0,31060.0,32132.0,32380.0,31528.0,32004.0,32616.0,31860.0,31872.0,32016.0,32524.0,31640.0,31664.0,32380.0,32704.0,31460.0,31284.0,32700.0,32568.0,33208.0,32928.0,32740.0,32540.0,32548.0,32488.0,32080.0,32760.0,32516.0,32864.0,32124.0,32284.0,33108.0,32272.0,32384.0,32772.0,32400.0,32860.0,32272.0,32140.0,32860.0,32872.0,31940.0,32948.0,31936.0,32612.0,32304.0,31808.0,33480.0
